"tree.nr" "N" "S" "vaccineStrain" "compareStrain" "N2" "S2"
"25" 1 16 18 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "MK640906_A_China_71516_2016_NA_NA_NA_NA" 16 18
"26" 2 19 15 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "CY208845_A_Texas_182_2016_NA_NA_NA_NA" 19 15
"27" 2 20 14 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KY115915_A_Nebraska_24_2016_NA_NA_NA_NA" 20 14
"28" 2 18 22 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "MG984174_A_Shanghai_1_2016_NA_NA_NA_NA" 18 22
"29" 2 19 22 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "CY264049_A_Arizona_67_2016_NA_NA_NA_NA" 19 22
"30" 2 16 16 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "EPI686117_A_Hong_Kong_15611_2015_NA_NA_NA" 16 16
"31" 2 16 16 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KU591160_A_Hawaii_68_2015_NA_NA_NA_NA" 16 16
"32" 2 15 13 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KU592163_A_Hawaii_74_2015_NA_NA_NA_NA" 15 13
"33" 2 15 19 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KU592184_A_South_Dakota_39_2015_NA_NA_NA" 15 19
"34" 2 18 15 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KX412042_A_Iowa_45_2015_NA_NA_NA_NA" 18 15
"35" 2 2 9 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KX413283_A_Georgia_40_2016_NA_NA_NA_NA" 2 9
"36" 2 15 13 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KX414582_A_Washington_26_2016_NA_NA_NA_NA" 15 13
"37" 2 16 12 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KX416117_A_Washington_47_2016_NA_NA_NA_NA" 16 12
"38" 2 16 15 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KX416429_A_Hawaii_28_2016_NA_NA_NA_NA" 16 15
"39" 2 4 6 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KX416829_A_Washington_55_2016_NA_NA_NA_NA" 4 6
"40" 2 5 6 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KX417005_A_Texas_136_2016_NA_NA_NA_NA" 5 6
"41" 2 15 18 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KX916993_A_California_12_2016_NA_NA_NA_NA" 15 18
"42" 2 3 9 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KX918281_A_Kentucky_26_2016_NA_NA_NA_NA" 3 9
"43" 2 18 17 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KY487603_A_Taipei_0020_2016_NA_NA_NA_NA" 18 17
"44" 2 14 15 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KY487612_A_Linkou_0081_2016_NA_NA_NA_NA" 14 15
"45" 2 2 4 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KY509826_A_Chungbuk_107_2016_NA_NA_NA_NA" 2 4
"46" 2 17 26 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KY509827_A_Gyeonggi_458_2016_NA_NA_NA_NA" 17 26
"47" 2 15 16 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KY615384_A_Keelung_0026_2016_NA_NA_NA_NA" 15 16
"48" 2 16 16 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KY615571_A_Taipei_0011_2015_NA_NA_NA_NA" 16 16
"49" 2 16 18 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "MK640903_A_China_70219_2015_NA_NA_NA_NA" 16 18
"50" 2 16 18 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "MK640906_A_China_71516_2016_NA_NA_NA_NA" 16 18
"51" 3 19 15 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "CY208845_A_Texas_182_2016_NA_NA_NA_NA" 19 15
"52" 3 20 14 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KY115915_A_Nebraska_24_2016_NA_NA_NA_NA" 20 14
"53" 3 18 22 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "MG984174_A_Shanghai_1_2016_NA_NA_NA_NA" 18 22
"54" 3 19 22 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "CY264049_A_Arizona_67_2016_NA_NA_NA_NA" 19 22
"55" 3 16 16 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "EPI686117_A_Hong_Kong_15611_2015_NA_NA_NA" 16 16
"56" 3 16 16 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KU591160_A_Hawaii_68_2015_NA_NA_NA_NA" 16 16
"57" 3 15 13 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KU592163_A_Hawaii_74_2015_NA_NA_NA_NA" 15 13
"58" 3 15 19 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KU592184_A_South_Dakota_39_2015_NA_NA_NA" 15 19
"59" 3 18 16 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KX412042_A_Iowa_45_2015_NA_NA_NA_NA" 18 16
"60" 3 2 9 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KX413283_A_Georgia_40_2016_NA_NA_NA_NA" 2 9
"61" 3 15 13 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KX414582_A_Washington_26_2016_NA_NA_NA_NA" 15 13
"62" 3 16 12 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KX416117_A_Washington_47_2016_NA_NA_NA_NA" 16 12
"63" 3 16 15 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KX416429_A_Hawaii_28_2016_NA_NA_NA_NA" 16 15
"64" 3 4 6 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KX416829_A_Washington_55_2016_NA_NA_NA_NA" 4 6
"65" 3 5 7 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KX417005_A_Texas_136_2016_NA_NA_NA_NA" 5 7
"66" 3 15 18 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KX916993_A_California_12_2016_NA_NA_NA_NA" 15 18
"67" 3 3 9 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KX918281_A_Kentucky_26_2016_NA_NA_NA_NA" 3 9
"68" 3 18 17 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KY487603_A_Taipei_0020_2016_NA_NA_NA_NA" 18 17
"69" 3 14 15 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KY487612_A_Linkou_0081_2016_NA_NA_NA_NA" 14 15
"70" 3 2 4 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KY509826_A_Chungbuk_107_2016_NA_NA_NA_NA" 2 4
"71" 3 17 26 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KY509827_A_Gyeonggi_458_2016_NA_NA_NA_NA" 17 26
"72" 3 15 16 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KY615384_A_Keelung_0026_2016_NA_NA_NA_NA" 15 16
"73" 3 16 16 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KY615571_A_Taipei_0011_2015_NA_NA_NA_NA" 16 16
"74" 3 16 18 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "MK640903_A_China_70219_2015_NA_NA_NA_NA" 16 18
"75" 3 16 18 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "MK640906_A_China_71516_2016_NA_NA_NA_NA" 16 18
"76" 4 19 15 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "CY208845_A_Texas_182_2016_NA_NA_NA_NA" 19 15
"77" 4 20 14 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KY115915_A_Nebraska_24_2016_NA_NA_NA_NA" 20 14
"78" 4 18 22 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "MG984174_A_Shanghai_1_2016_NA_NA_NA_NA" 18 22
"79" 4 19 22 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "CY264049_A_Arizona_67_2016_NA_NA_NA_NA" 19 22
"80" 4 16 16 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "EPI686117_A_Hong_Kong_15611_2015_NA_NA_NA" 16 16
"81" 4 16 16 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KU591160_A_Hawaii_68_2015_NA_NA_NA_NA" 16 16
"82" 4 15 13 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KU592163_A_Hawaii_74_2015_NA_NA_NA_NA" 15 13
"83" 4 15 19 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KU592184_A_South_Dakota_39_2015_NA_NA_NA" 15 19
"84" 4 19 15 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KX412042_A_Iowa_45_2015_NA_NA_NA_NA" 19 15
"85" 4 2 9 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KX413283_A_Georgia_40_2016_NA_NA_NA_NA" 2 9
"86" 4 15 13 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KX414582_A_Washington_26_2016_NA_NA_NA_NA" 15 13
"87" 4 16 12 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KX416117_A_Washington_47_2016_NA_NA_NA_NA" 16 12
"88" 4 16 15 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KX416429_A_Hawaii_28_2016_NA_NA_NA_NA" 16 15
"89" 4 4 6 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KX416829_A_Washington_55_2016_NA_NA_NA_NA" 4 6
"90" 4 5 7 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KX417005_A_Texas_136_2016_NA_NA_NA_NA" 5 7
"91" 4 15 18 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KX916993_A_California_12_2016_NA_NA_NA_NA" 15 18
"92" 4 3 9 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KX918281_A_Kentucky_26_2016_NA_NA_NA_NA" 3 9
"93" 4 18 17 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KY487603_A_Taipei_0020_2016_NA_NA_NA_NA" 18 17
"94" 4 14 15 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KY487612_A_Linkou_0081_2016_NA_NA_NA_NA" 14 15
"95" 4 2 4 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KY509826_A_Chungbuk_107_2016_NA_NA_NA_NA" 2 4
"96" 4 17 28 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KY509827_A_Gyeonggi_458_2016_NA_NA_NA_NA" 17 28
"97" 4 15 16 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KY615384_A_Keelung_0026_2016_NA_NA_NA_NA" 15 16
"98" 4 16 16 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KY615571_A_Taipei_0011_2015_NA_NA_NA_NA" 16 16
"99" 4 16 18 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "MK640903_A_China_70219_2015_NA_NA_NA_NA" 16 18
"100" 4 16 18 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "MK640906_A_China_71516_2016_NA_NA_NA_NA" 16 18
"101" 5 19 15 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "CY208845_A_Texas_182_2016_NA_NA_NA_NA" 19 15
"102" 5 20 14 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KY115915_A_Nebraska_24_2016_NA_NA_NA_NA" 20 14
"103" 5 18 22 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "MG984174_A_Shanghai_1_2016_NA_NA_NA_NA" 18 22
"104" 5 19 22 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "CY264049_A_Arizona_67_2016_NA_NA_NA_NA" 19 22
"105" 5 16 16 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "EPI686117_A_Hong_Kong_15611_2015_NA_NA_NA" 16 16
"106" 5 16 16 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KU591160_A_Hawaii_68_2015_NA_NA_NA_NA" 16 16
"107" 5 15 13 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KU592163_A_Hawaii_74_2015_NA_NA_NA_NA" 15 13
"108" 5 15 19 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KU592184_A_South_Dakota_39_2015_NA_NA_NA" 15 19
"109" 5 18 15 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KX412042_A_Iowa_45_2015_NA_NA_NA_NA" 18 15
"110" 5 2 9 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KX413283_A_Georgia_40_2016_NA_NA_NA_NA" 2 9
"111" 5 15 13 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KX414582_A_Washington_26_2016_NA_NA_NA_NA" 15 13
"112" 5 16 12 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KX416117_A_Washington_47_2016_NA_NA_NA_NA" 16 12
"113" 5 16 15 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KX416429_A_Hawaii_28_2016_NA_NA_NA_NA" 16 15
"114" 5 4 6 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KX416829_A_Washington_55_2016_NA_NA_NA_NA" 4 6
"115" 5 5 7 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KX417005_A_Texas_136_2016_NA_NA_NA_NA" 5 7
"116" 5 15 18 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KX916993_A_California_12_2016_NA_NA_NA_NA" 15 18
"117" 5 3 9 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KX918281_A_Kentucky_26_2016_NA_NA_NA_NA" 3 9
"118" 5 18 17 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KY487603_A_Taipei_0020_2016_NA_NA_NA_NA" 18 17
"119" 5 14 15 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KY487612_A_Linkou_0081_2016_NA_NA_NA_NA" 14 15
"120" 5 2 4 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KY509826_A_Chungbuk_107_2016_NA_NA_NA_NA" 2 4
"121" 5 17 26 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KY509827_A_Gyeonggi_458_2016_NA_NA_NA_NA" 17 26
"122" 5 15 16 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KY615384_A_Keelung_0026_2016_NA_NA_NA_NA" 15 16
"123" 5 16 16 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KY615571_A_Taipei_0011_2015_NA_NA_NA_NA" 16 16
"124" 5 16 18 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "MK640903_A_China_70219_2015_NA_NA_NA_NA" 16 18
"125" 5 16 18 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "MK640906_A_China_71516_2016_NA_NA_NA_NA" 16 18
"126" 6 19 15 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "CY208845_A_Texas_182_2016_NA_NA_NA_NA" 19 15
"127" 6 20 14 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KY115915_A_Nebraska_24_2016_NA_NA_NA_NA" 20 14
"128" 6 18 22 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "MG984174_A_Shanghai_1_2016_NA_NA_NA_NA" 18 22
"129" 6 19 22 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "CY264049_A_Arizona_67_2016_NA_NA_NA_NA" 19 22
"130" 6 16 16 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "EPI686117_A_Hong_Kong_15611_2015_NA_NA_NA" 16 16
"131" 6 16 16 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KU591160_A_Hawaii_68_2015_NA_NA_NA_NA" 16 16
"132" 6 15 13 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KU592163_A_Hawaii_74_2015_NA_NA_NA_NA" 15 13
"133" 6 15 19 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KU592184_A_South_Dakota_39_2015_NA_NA_NA" 15 19
"134" 6 18 16 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KX412042_A_Iowa_45_2015_NA_NA_NA_NA" 18 16
"135" 6 2 9 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KX413283_A_Georgia_40_2016_NA_NA_NA_NA" 2 9
"136" 6 15 13 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KX414582_A_Washington_26_2016_NA_NA_NA_NA" 15 13
"137" 6 16 12 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KX416117_A_Washington_47_2016_NA_NA_NA_NA" 16 12
"138" 6 16 15 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KX416429_A_Hawaii_28_2016_NA_NA_NA_NA" 16 15
"139" 6 4 6 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KX416829_A_Washington_55_2016_NA_NA_NA_NA" 4 6
"140" 6 5 7 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KX417005_A_Texas_136_2016_NA_NA_NA_NA" 5 7
"141" 6 15 18 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KX916993_A_California_12_2016_NA_NA_NA_NA" 15 18
"142" 6 3 9 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KX918281_A_Kentucky_26_2016_NA_NA_NA_NA" 3 9
"143" 6 18 17 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KY487603_A_Taipei_0020_2016_NA_NA_NA_NA" 18 17
"144" 6 14 15 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KY487612_A_Linkou_0081_2016_NA_NA_NA_NA" 14 15
"145" 6 2 4 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KY509826_A_Chungbuk_107_2016_NA_NA_NA_NA" 2 4
"146" 6 17 26 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KY509827_A_Gyeonggi_458_2016_NA_NA_NA_NA" 17 26
"147" 6 15 16 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KY615384_A_Keelung_0026_2016_NA_NA_NA_NA" 15 16
"148" 6 16 16 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KY615571_A_Taipei_0011_2015_NA_NA_NA_NA" 16 16
"149" 6 16 18 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "MK640903_A_China_70219_2015_NA_NA_NA_NA" 16 18
"150" 6 16 18 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "MK640906_A_China_71516_2016_NA_NA_NA_NA" 16 18
"151" 7 19 15 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "CY208845_A_Texas_182_2016_NA_NA_NA_NA" 19 15
"152" 7 20 14 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KY115915_A_Nebraska_24_2016_NA_NA_NA_NA" 20 14
"153" 7 18 22 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "MG984174_A_Shanghai_1_2016_NA_NA_NA_NA" 18 22
"154" 7 19 22 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "CY264049_A_Arizona_67_2016_NA_NA_NA_NA" 19 22
"155" 7 16 16 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "EPI686117_A_Hong_Kong_15611_2015_NA_NA_NA" 16 16
"156" 7 16 16 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KU591160_A_Hawaii_68_2015_NA_NA_NA_NA" 16 16
"157" 7 15 13 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KU592163_A_Hawaii_74_2015_NA_NA_NA_NA" 15 13
"158" 7 15 19 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KU592184_A_South_Dakota_39_2015_NA_NA_NA" 15 19
"159" 7 18 16 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KX412042_A_Iowa_45_2015_NA_NA_NA_NA" 18 16
"160" 7 2 9 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KX413283_A_Georgia_40_2016_NA_NA_NA_NA" 2 9
"161" 7 15 13 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KX414582_A_Washington_26_2016_NA_NA_NA_NA" 15 13
"162" 7 16 12 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KX416117_A_Washington_47_2016_NA_NA_NA_NA" 16 12
"163" 7 16 15 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KX416429_A_Hawaii_28_2016_NA_NA_NA_NA" 16 15
"164" 7 4 6 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KX416829_A_Washington_55_2016_NA_NA_NA_NA" 4 6
"165" 7 5 7 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KX417005_A_Texas_136_2016_NA_NA_NA_NA" 5 7
"166" 7 15 18 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KX916993_A_California_12_2016_NA_NA_NA_NA" 15 18
"167" 7 3 9 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KX918281_A_Kentucky_26_2016_NA_NA_NA_NA" 3 9
"168" 7 18 17 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KY487603_A_Taipei_0020_2016_NA_NA_NA_NA" 18 17
"169" 7 14 15 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KY487612_A_Linkou_0081_2016_NA_NA_NA_NA" 14 15
"170" 7 2 4 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KY509826_A_Chungbuk_107_2016_NA_NA_NA_NA" 2 4
"171" 7 17 26 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KY509827_A_Gyeonggi_458_2016_NA_NA_NA_NA" 17 26
"172" 7 15 16 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KY615384_A_Keelung_0026_2016_NA_NA_NA_NA" 15 16
"173" 7 16 16 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "KY615571_A_Taipei_0011_2015_NA_NA_NA_NA" 16 16
"174" 7 16 18 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "MK640903_A_China_70219_2015_NA_NA_NA_NA" 16 18
"175" 7 16 18 "EPI614441_A_Switzerland_9715293_2013_NA_NA_NA_NA" "MK640906_A_China_71516_2016_NA_NA_NA_NA" 16 18
